epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786949208.859704125	33	0	258	41	0	20
1786949209.081904029	33	0	258	41	0	20
1786949209.307985643	33	0	258	41	0	20
1786949209.535335469	33	0	258	41	0	20
1786949209.762416841	33	0	258	41	0	20
1786949209.985114800	33	0	258	41	0	20
1786949210.212106225	33	0	258	41	0	20
1786949210.434247872	33	0	258	41	0	20
1786949210.669428131	33	0	258	41	0	20
1786949210.901954713	33	0	258	41	0	20
1786949211.123978160	33	0	258	41	0	20
1786949211.347098199	33	0	258	41	0	20
1786949211.574628513	33	0	258	41	0	20
1786949211.800645092	33	0	258	41	0	20
1786949212.035206300	33	0	258	41	0	20
1786949212.262582899	33	0	258	41	0	20
1786949212.489469312	33	0	258	41	0	20
1786949212.712289605	33	0	258	41	0	20
1786949212.934925092	33	0	258	41	0	20
1786949213.171535449	33	0	258	41	0	20
1786949213.394127278	33	0	258	41	0	20
1786949213.621092778	33	0	258	41	0	20
1786949213.844036408	33	0	258	41	0	20
1786949214.066566628	33	0	258	41	0	20
1786949214.288884819	33	0	258	41	0	20
1786949214.512158960	33	0	258	41	0	20
1786949214.735043760	33	0	258	41	0	20
1786949214.961376003	33	0	258	41	0	20
1786949215.183374934	33	0	258	41	0	20
1786949215.410156707	33	0	258	41	0	20
1786949215.637331697	33	0	258	41	0	20
1786949215.860346604	33	0	258	41	0	20
1786949216.083460137	33	0	258	41	0	20
1786949216.310252297	33	0	258	41	0	20
1786949216.533636984	33	0	258	41	0	20
1786949216.756802507	33	0	258	41	0	20
1786949216.979712760	33	0	258	41	0	20
1786949217.206624863	33	0	258	41	0	20
1786949217.429992499	33	0	258	41	0	20
1786949217.652995273	33	0	258	41	0	20
1786949217.880477674	33	0	258	41	0	20
1786949218.102530098	33	0	258	41	0	20
1786949218.325452678	33	0	258	41	0	20
1786949218.547848615	33	0	258	41	0	20
1786949218.771103768	33	0	258	41	0	20
1786949219.002595550	33	0	258	41	0	20
1786949219.226233085	33	0	258	41	0	20
1786949219.448464582	33	0	258	41	0	20
1786949219.671738459	33	0	258	41	0	20
1786949219.894198276	33	0	258	41	0	20
1786949220.124477912	33	0	258	41	0	20
1786949220.352287343	33	0	258	41	0	20
1786949220.575263537	33	0	258	41	0	20
1786949220.798033663	33	0	258	41	0	20
1786949221.025079289	33	2304	258	41	0	20
1786949221.248571973	33	0	258	41	0	20
1786949221.470946162	33	0	258	41	0	20
1786949221.694046731	33	0	258	41	0	20
1786949221.925111774	33	0	258	41	0	20
1786949222.151262687	33	0	258	41	0	20
1786949222.374189270	33	0	258	41	0	20
1786949222.596522714	33	0	258	41	0	20
1786949222.820105119	33	0	258	41	0	20
1786949223.046183979	33	0	258	41	0	20
1786949223.269042766	33	0	258	41	0	20
1786949223.492113136	33	0	258	41	0	20
1786949223.716079937	33	0	258	41	0	20
1786949223.938956066	33	0	258	41	0	20
1786949224.161685366	33	0	258	41	0	20
1786949224.384445898	33	0	258	41	0	20
1786949224.607477954	33	0	258	41	0	20
1786949224.831346227	33	0	258	41	0	20
1786949225.054029259	33	0	258	41	0	20
1786949225.279351795	33	0	258	41	0	20
1786949225.513460302	33	0	258	41	0	20
1786949225.736996510	33	0	258	41	0	20
1786949225.963936133	33	0	258	41	0	20
1786949226.186369747	33	0	258	41	0	20
1786949226.414034074	33	0	258	41	0	20
1786949226.641512486	33	0	258	41	0	20
1786949226.864541817	33	0	258	41	0	20
1786949227.094769051	33	0	258	41	0	20
1786949227.316995539	33	0	258	41	0	20
1786949227.540402246	33	0	258	41	0	20
1786949227.763356311	33	0	258	41	0	20
1786949227.985663056	33	0	258	41	0	20
1786949228.208473726	33	0	258	41	0	20
1786949228.430905082	33	0	258	41	0	20
1786949228.662007163	33	0	258	41	0	20
1786949228.891548042	33	0	258	41	0	20
1786949229.113607058	33	0	258	41	0	20
1786949229.336817939	33	0	258	41	0	20
1786949229.559658701	33	0	258	41	0	20
1786949229.786095996	33	0	258	41	0	20
1786949230.011961349	33	0	258	41	0	20
1786949230.234329081	33	0	258	41	0	20
1786949230.464176871	33	0	258	41	0	20
1786949230.687452993	33	0	258	41	0	20
1786949230.913480464	33	0	258	41	0	20
1786949231.149269823	33	0	258	41	0	20
1786949231.375299929	33	0	258	41	0	20
1786949231.598718061	33	0	258	41	0	20
1786949231.821322198	33	0	258	41	0	20
1786949232.044292169	33	0	258	41	0	20
1786949232.268524058	33	2304	258	41	0	20
1786949232.490743300	33	0	258	41	0	20
1786949232.713448377	33	0	258	41	0	20
1786949232.935953394	33	0	258	41	0	20
1786949233.158955699	33	0	258	41	0	20
1786949233.381435614	33	0	258	41	0	20
1786949233.611779327	33	0	258	41	0	20
1786949233.837829798	33	0	258	41	0	20
1786949234.061051544	33	0	258	41	0	20
1786949234.283788025	33	0	258	41	0	20
1786949234.506954446	33	0	258	41	0	20
1786949234.729756628	33	0	258	41	0	20
1786949234.952494003	33	0	258	41	0	20
1786949235.183063413	33	0	258	41	0	20
1786949235.406911470	33	0	258	41	0	20
1786949235.633694367	33	0	258	41	0	20
1786949235.865165616	33	0	258	41	0	20
1786949236.088199627	33	0	258	41	0	20
1786949236.310513948	33	0	258	41	0	20
1786949236.533714927	33	0	258	41	0	20
1786949236.756830247	33	0	258	41	0	20
1786949236.979579735	33	0	258	41	0	20
1786949237.202071010	33	0	258	41	0	20
1786949237.424719669	33	0	258	41	0	20
1786949237.651057093	33	0	258	41	0	20
1786949237.874395652	33	0	258	41	0	20
1786949238.104645760	33	0	258	41	0	20
1786949238.331451647	33	0	258	41	0	20
1786949238.561291450	33	0	258	41	0	20
1786949238.784365395	33	0	258	41	0	20
1786949239.007049765	33	0	258	41	0	20
1786949239.229958830	33	0	258	41	0	20
1786949239.452084041	33	0	258	41	0	20
1786949239.674924278	33	0	258	41	0	20
1786949239.901517991	33	0	258	41	0	20
1786949240.131223303	33	0	258	41	0	20
1786949240.360979750	33	0	258	41	0	20
1786949240.586998193	33	0	258	41	0	20
1786949240.813196042	33	0	258	41	0	20
1786949241.035730062	33	0	258	41	0	20
1786949241.261957420	33	0	258	41	0	20
1786949241.484375113	33	0	258	41	0	20
1786949241.707699903	33	0	258	41	0	20
1786949241.933869626	33	0	258	41	0	20
1786949242.156171395	33	0	258	41	0	20
1786949242.382980649	33	0	258	41	0	20
1786949242.605562418	33	0	258	41	0	20
1786949242.829051381	33	0	258	41	0	20
1786949243.051624241	33	0	258	41	0	20
1786949243.275903579	33	0	258	41	0	20
1786949243.502133609	33	0	258	41	0	20
1786949243.725414820	33	0	258	41	0	20
1786949243.948080388	33	0	258	41	0	20
1786949244.171258854	33	0	258	41	0	20
1786949244.393601015	33	0	258	41	0	20
1786949244.616772955	33	0	258	41	0	20
1786949244.839874518	33	0	258	41	0	20
1786949245.062094023	33	0	258	41	0	20
1786949245.284373152	33	0	258	41	0	20
1786949245.507421011	33	0	258	41	0	20
1786949245.730501401	33	0	258	41	0	20
1786949245.957063232	33	0	258	41	0	20
1786949246.187050543	33	0	258	41	0	20
1786949246.417012360	33	0	258	41	0	20
1786949246.639412683	33	0	258	41	0	20
1786949246.867509218	33	0	258	41	0	20
1786949247.090970053	33	0	258	41	0	20
1786949247.315256000	33	0	258	41	0	20
1786949247.556854652	33	0	258	41	0	20
1786949247.794197794	33	0	258	41	0	20
1786949248.016771939	33	0	258	41	0	20
1786949248.239797919	33	0	258	41	0	20
1786949248.461879519	33	0	258	41	0	20
1786949248.688916459	33	0	258	41	0	20
1786949248.912574533	33	0	258	41	0	20
1786949249.138878281	33	0	258	41	0	20
1786949249.361694725	33	0	258	41	0	20
1786949249.584435829	33	0	258	41	0	20
1786949249.807320380	33	0	258	41	0	20
1786949250.030590839	33	0	258	41	0	20
1786949250.256764281	33	0	258	41	0	20
1786949250.487106685	33	0	258	41	0	20
1786949250.713311996	33	0	258	41	0	20
1786949250.937884282	33	0	258	41	0	20
1786949251.160530426	33	0	258	41	0	20
1786949251.391949490	33	0	258	41	0	20
1786949251.614151439	33	0	258	41	0	20
1786949251.840826616	33	0	258	41	0	20
1786949252.063659248	33	0	258	41	0	20
1786949252.286523627	33	0	258	41	0	20
1786949252.509293699	33	0	258	41	0	20
1786949252.739984091	33	0	258	41	0	20
1786949252.970345243	33	0	258	41	0	20
1786949253.192468222	33	0	258	41	0	20
1786949253.415248055	33	0	258	41	0	20
1786949253.638022940	33	0	258	41	0	20
1786949253.861084948	33	0	258	41	0	20
1786949254.087267411	33	0	258	41	0	20
1786949254.317493993	33	0	258	41	0	20
1786949254.540941774	33	0	258	41	0	20
1786949254.775336118	33	0	258	41	0	20
1786949254.997823367	33	0	258	41	0	20
1786949255.221150129	33	0	258	41	0	20
1786949255.447112743	33	0	258	41	0	20
1786949255.669850667	33	0	258	41	0	20
1786949255.892932555	33	0	258	41	0	20
1786949256.115284762	33	0	258	41	0	20
1786949256.338247545	33	0	258	41	0	20
1786949256.561107750	33	0	258	41	0	20
1786949256.783982337	33	0	258	41	0	20
1786949257.006954231	33	0	258	41	0	20
1786949257.229075827	33	0	258	41	0	20
1786949257.451595557	33	0	258	41	0	20
1786949257.674881711	33	0	258	41	0	20
1786949257.897847065	33	0	258	41	0	20
1786949258.128795253	33	0	258	41	0	20
1786949258.351111106	33	0	258	41	0	20
1786949258.574215795	33	0	258	41	0	20
1786949258.800964211	33	0	258	41	0	20
1786949259.024378415	33	0	258	41	0	20
1786949259.251146391	33	0	258	41	0	20
1786949259.475216983	33	0	258	41	0	20
1786949259.697473968	33	0	258	41	0	20
1786949259.924599153	33	0	258	41	0	20
1786949260.154763484	33	0	258	41	0	20
1786949260.381305691	33	0	258	41	0	20
1786949260.603557620	33	0	258	41	0	20
1786949260.826604387	33	0	258	41	0	20
1786949261.057243075	33	0	258	41	0	20
1786949261.283284953	33	0	258	41	0	20
1786949261.510830961	33	0	258	41	0	20
1786949261.733658184	33	0	258	41	0	20
1786949261.960954654	33	0	258	41	0	20
1786949262.187973221	33	0	258	41	0	20
1786949262.414745114	33	0	258	41	0	20
1786949262.645520180	33	0	258	41	0	20
1786949262.880085823	33	0	258	41	0	20
1786949263.102572875	33	0	258	41	0	20
1786949263.325264103	33	0	258	41	0	20
1786949263.548298091	33	0	258	41	0	20
1786949263.771301767	33	0	258	41	0	20
1786949263.998626570	33	0	258	41	0	20
1786949264.225345403	33	0	258	41	0	20
1786949264.450453311	33	0	258	41	0	20
1786949264.672559337	33	0	258	41	0	20
1786949264.895752807	33	0	258	41	0	20
1786949265.122526783	33	0	258	41	0	20
1786949265.344976955	33	0	258	41	0	20
1786949265.568663976	33	0	258	41	0	20
1786949265.792635075	33	0	258	41	0	20
1786949266.016189111	33	0	258	41	0	20
1786949266.238594172	33	0	258	41	0	20
1786949266.461528555	33	0	258	41	0	20
1786949266.696955336	33	0	258	41	0	20
1786949266.919210398	33	0	258	41	0	20
1786949267.141187110	33	0	258	41	0	20
1786949267.364191882	33	0	258	41	0	20
1786949267.587351328	33	0	258	41	0	20
1786949267.810025169	33	0	258	41	0	20
1786949268.033229590	33	0	258	41	0	20
1786949268.259999531	33	0	258	41	0	20
1786949268.486346051	33	0	258	41	0	20
1786949268.709488274	33	0	258	41	0	20
1786949268.935315971	33	0	258	41	0	20
1786949269.157553493	33	0	258	41	0	20
1786949269.384621204	33	0	258	41	0	20
1786949269.615726788	33	0	258	41	0	20
1786949269.850862676	33	0	258	41	0	20
1786949270.072855777	33	0	258	41	0	20
1786949270.301000594	33	0	258	41	0	20
1786949270.523965806	33	0	258	41	0	20
