epoch	left_pid	left_rxq	left_drops	right_pid	right_rxq	right_drops
1786948986.465694374	33	0	258	41	0	20
1786948986.588566063	33	0	258	41	0	20
1786948986.711270239	33	0	258	41	0	20
1786948986.837752614	33	0	258	41	0	20
1786948986.962689075	33	0	258	41	0	20
1786948987.087096704	33	0	258	41	0	20
1786948987.211004032	33	0	258	41	0	20
1786948987.334421726	33	0	258	41	0	20
1786948987.467056577	33	0	258	41	0	20
1786948987.597524540	33	0	258	41	0	20
1786948987.720539030	33	0	258	41	0	20
1786948987.844188167	33	0	258	41	2304	20
1786948987.966913587	33	0	258	41	0	20
1786948988.097642042	33	0	258	41	0	20
1786948988.220807418	33	0	258	41	0	20
1786948988.351017694	33	0	258	41	0	20
1786948988.474753265	33	0	258	41	0	20
1786948988.597590434	33	0	258	41	0	20
1786948988.724257949	33	0	258	41	0	20
1786948988.846990371	33	0	258	41	0	20
1786948988.976990637	33	0	258	41	0	20
1786948989.099904767	33	0	258	41	0	20
1786948989.222694662	33	0	258	41	0	20
1786948989.345734825	33	0	258	41	0	20
1786948989.468782677	33	0	258	41	0	20
1786948989.592072757	33	0	258	41	0	20
1786948989.715267899	33	0	258	41	0	20
1786948989.837731894	33	0	258	41	0	20
1786948989.961380121	33	0	258	41	0	20
1786948990.084474950	33	0	258	41	0	20
1786948990.214778280	33	0	258	41	0	20
1786948990.341666606	33	0	258	41	0	20
1786948990.467679238	33	0	258	41	0	20
1786948990.590893493	33	0	258	41	0	20
1786948990.720831452	33	0	258	41	0	20
1786948990.843289225	33	0	258	41	0	20
1786948990.966647484	33	0	258	41	0	20
1786948991.089352137	33	0	258	41	0	20
1786948991.219672260	33	0	258	41	0	20
1786948991.352650625	33	0	258	41	0	20
1786948991.479576274	33	0	258	41	0	20
1786948991.603094241	33	0	258	41	0	20
1786948991.726151139	33	0	258	41	0	20
1786948991.852842954	33	0	258	41	0	20
1786948991.994808519	33	0	258	41	0	20
1786948992.117808188	33	0	258	41	0	20
1786948992.241026440	33	0	258	41	0	20
1786948992.363761103	33	0	258	41	0	20
1786948992.486557701	33	0	258	41	0	20
1786948992.613731035	33	0	258	41	0	20
1786948992.740605519	33	0	258	41	0	20
1786948992.867261383	33	0	258	41	0	20
1786948992.990656635	33	0	258	41	0	20
1786948993.120645540	33	0	258	41	0	20
1786948993.254758647	33	0	258	41	0	20
1786948993.377819083	33	0	258	41	0	20
1786948993.507587307	33	0	258	41	0	20
1786948993.634589984	33	0	258	41	0	20
1786948993.768805079	33	0	258	41	0	20
1786948993.896048380	33	0	258	41	0	20
1786948994.019490213	33	0	258	41	0	20
1786948994.146114334	33	0	258	41	0	20
1786948994.276568600	33	0	258	41	0	20
